index, timestamp, power.draw [W], memory.used [MiB], utilization.memory [%], utilization.gpu [%], temperature.gpu
0, 2021/02/22 14:21:33.200, 121.49, 11895, 0, 3, 39
0, 2021/02/22 14:21:33.254, 38.32, 11895, 28, 65, 38
0, 2021/02/22 14:21:33.307, 36.61, 11895, 28, 65, 37
0, 2021/02/22 14:21:33.361, 36.37, 11895, 28, 65, 37
0, 2021/02/22 14:21:33.414, 48.52, 11895, 0, 3, 37
0, 2021/02/22 14:21:33.468, 137.51, 11895, 0, 3, 38
0, 2021/02/22 14:21:33.521, 81.80, 11895, 0, 3, 38
0, 2021/02/22 14:21:33.575, 37.59, 11895, 28, 68, 38
0, 2021/02/22 14:21:33.628, 36.61, 11895, 28, 68, 38
0, 2021/02/22 14:21:33.682, 36.37, 11895, 28, 68, 37
0, 2021/02/22 14:21:33.735, 114.93, 11895, 2, 5, 37
0, 2021/02/22 14:21:33.789, 127.72, 11895, 2, 5, 38
0, 2021/02/22 14:21:33.842, 54.85, 11895, 2, 5, 39
0, 2021/02/22 14:21:33.896, 36.86, 11895, 27, 63, 38
0, 2021/02/22 14:21:33.949, 36.61, 11895, 27, 63, 37
0, 2021/02/22 14:21:34.003, 36.37, 11895, 27, 63, 37
0, 2021/02/22 14:21:34.056, 131.28, 11895, 27, 63, 37
0, 2021/02/22 14:21:34.110, 122.63, 11895, 8, 19, 38
0, 2021/02/22 14:21:34.163, 46.35, 11895, 8, 19, 38
0, 2021/02/22 14:21:34.217, 36.86, 11895, 8, 19, 38
0, 2021/02/22 14:21:34.270, 36.61, 11895, 21, 49, 37
0, 2021/02/22 14:21:34.324, 36.61, 11895, 21, 49, 37
0, 2021/02/22 14:21:34.377, 143.56, 11895, 21, 49, 38
0, 2021/02/22 14:21:34.431, 128.86, 11895, 14, 33, 38
0, 2021/02/22 14:21:34.484, 41.01, 11895, 14, 33, 38
0, 2021/02/22 14:21:34.538, 36.61, 11895, 14, 33, 38
0, 2021/02/22 14:21:34.591, 36.61, 11895, 15, 35, 37
0, 2021/02/22 14:21:34.645, 36.61, 11895, 15, 35, 37
0, 2021/02/22 14:21:34.698, 150.57, 11895, 15, 35, 38
0, 2021/02/22 14:21:34.752, 133.47, 11895, 22, 48, 39
0, 2021/02/22 14:21:34.805, 38.56, 11895, 22, 48, 38
0, 2021/02/22 14:21:34.859, 36.61, 11895, 22, 48, 38
0, 2021/02/22 14:21:34.912, 36.61, 11895, 7, 19, 37
0, 2021/02/22 14:21:34.966, 49.28, 11895, 7, 19, 37
