index, timestamp, power.draw [W], memory.used [MiB], utilization.memory [%], utilization.gpu [%], temperature.gpu
0, 2021/02/22 14:03:58.495, 65.83, 31452, 4, 13, 45
0, 2021/02/22 14:03:58.547, 70.65, 31452, 4, 13, 45
0, 2021/02/22 14:03:58.598, 78.92, 31452, 4, 11, 45
0, 2021/02/22 14:03:58.650, 62.91, 31452, 4, 11, 45
0, 2021/02/22 14:03:58.701, 70.70, 31452, 4, 11, 45
0, 2021/02/22 14:03:58.752, 61.94, 31452, 4, 13, 45
0, 2021/02/22 14:03:58.804, 64.37, 31452, 4, 13, 45
0, 2021/02/22 14:03:58.855, 68.75, 31452, 4, 13, 45
0, 2021/02/22 14:03:58.906, 74.54, 31452, 4, 11, 45
0, 2021/02/22 14:03:58.958, 62.91, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.009, 65.34, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.060, 73.08, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.111, 61.45, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.164, 64.37, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.215, 67.29, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.267, 72.16, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.318, 63.88, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.369, 66.32, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.421, 71.67, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.472, 71.62, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.525, 63.40, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.576, 72.11, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.627, 61.94, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.679, 63.88, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.730, 67.78, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.782, 77.02, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.833, 62.91, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.885, 65.34, 31452, 4, 13, 45
0, 2021/02/22 14:03:59.937, 74.10, 31452, 4, 11, 45
0, 2021/02/22 14:03:59.988, 61.45, 31452, 4, 11, 45
0, 2021/02/22 14:04:00.039, 64.37, 31452, 4, 11, 45
0, 2021/02/22 14:04:00.091, 73.62, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.142, 63.40, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.193, 67.29, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.246, 71.14, 31452, 4, 11, 45
0, 2021/02/22 14:04:00.298, 65.34, 31452, 4, 11, 45
0, 2021/02/22 14:04:00.349, 64.37, 31452, 4, 11, 45
0, 2021/02/22 14:04:00.400, 65.83, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.452, 73.57, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.503, 63.40, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.555, 66.80, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.607, 78.48, 31452, 4, 11, 45
0, 2021/02/22 14:04:00.658, 62.91, 31452, 4, 11, 45
0, 2021/02/22 14:04:00.710, 67.29, 31452, 4, 11, 45
0, 2021/02/22 14:04:00.761, 75.03, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.812, 61.94, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.864, 63.88, 31452, 4, 13, 45
0, 2021/02/22 14:04:00.915, 66.32, 31452, 4, 12, 45
0, 2021/02/22 14:04:00.968, 72.11, 31452, 4, 12, 45
0, 2021/02/22 14:04:01.019, 62.42, 31452, 4, 12, 45
0, 2021/02/22 14:04:01.070, 65.83, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.121, 72.16, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.173, 74.05, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.224, 62.91, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.275, 66.32, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.328, 78.48, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.379, 61.94, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.431, 65.34, 31452, 4, 11, 45
0, 2021/02/22 14:04:01.482, 68.70, 31452, 4, 11, 45
0, 2021/02/22 14:04:01.533, 76.49, 31452, 4, 11, 45
0, 2021/02/22 14:04:01.585, 63.40, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.636, 68.26, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.689, 79.89, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.740, 62.91, 31452, 4, 11, 45
0, 2021/02/22 14:04:01.791, 66.32, 31452, 4, 11, 45
0, 2021/02/22 14:04:01.843, 72.16, 31452, 4, 11, 45
0, 2021/02/22 14:04:01.894, 62.91, 31452, 4, 11, 45
0, 2021/02/22 14:04:01.946, 65.83, 31452, 4, 13, 45
0, 2021/02/22 14:04:01.997, 72.60, 31452, 4, 13, 45
0, 2021/02/22 14:04:02.050, 66.32, 31452, 4, 13, 45
0, 2021/02/22 14:04:02.101, 63.40, 31452, 4, 11, 45
